Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
135762.0,1.1638332147068302,-1.8027249893826447,-5.933481955263095,10.768507100948586,-7.4718505916358335,-3.1366062236497707,1.963304548187977,-1.1212142238426162,3.016731645208254,-4.078744153145532,12.0189131816199,-6.696321075911372,-1.0674714805319983,-6.054204184156556,0.7477701248641828,-4.503857052989149,-16.39704801640396,0.6913220026417943,-0.2479367585532355,-0.4235632733493027,1.4472795598747257,1.7901501705077227,-2.465686449544384,0.7391034501033512,0.1375390171546318,0.4622752755390762,-0.023899232954169625,-0.3496467039425045,52.04,1
170348.0,0.3662066822895489,-1.9683101409372181,-31.1036848245812,6.679423714795577,-5.982219790455501,-0.9496093392009699,-15.231403152923903,0.96719818759981,-9.762251373175104,-10.952124201796792,5.043046233883195,-0.17477352984215755,0.5163129381503105,-4.676429736545944,-1.3253987074265141,-7.333264282650351,-10.200941070135967,0.9493027333189628,1.8355631645951593,1.0256809459153837,-1.1303005922018894,0.19605270797207847,-0.43120703138161454,-0.25039295129851213,1.8591240287296438,-0.7203570900008587,1.3487037162776818,-1.0706442110209167,0.0,1
137793.0,0.32315804713653395,-1.1751019055522773,-10.317100046731085,1.935897521375598,-4.799811898484166,-3.3656838304314785,-2.947397846182538,-0.913481219322849,-1.3604406084635035,-12.694900784285611,4.690995147542594,-6.07950540771834,-0.5281248739459004,-2.9368701150988947,0.6070482389125913,2.2141721446831917,-11.402076235247364,-3.7755772186111702,-0.21414528298445717,-0.011965302608670347,-9.143175559875717,-0.018169019244697854,-0.18570953006694554,-0.39872920132891765,1.1739356036609743,0.7577875222561684,0.6202252714331923,0.23201703172303934,781.56,1
112339.0,-1.7972763559820588,-1.8435977432892692,-31.1036848245812,6.538062956574395,-4.437441482026553,-2.4145241586569735,-5.025884425445266,5.776532743779415,-1.0533505527615783,-3.436667525187329,12.0189131816199,-4.539040261574934,0.08177420631917198,-3.2810525403053727,-1.2092459482248608,0.293456148844075,-7.767222695562092,-0.20174752621098432,1.4447610417630545,2.1193977559794344,-1.2297872587397483,2.040142649927698,-1.2702302254393179,-0.54061811838653,-0.9681739383277072,0.4507258889387532,1.5507336626929487,-0.060042640485483495,19.78,1
64761.0,-0.25709370264684794,-3.3954002600833366,-31.1036848245812,12.1146718424589,0.007910038850603818,-4.967090397809185,3.757894821386728,-0.76786712474831,-0.338986498544787,-1.247097819087049,-1.70222840135659,-6.6488977599548065,1.6758995888193353,-15.686771274010962,0.9516213315291857,-4.330816812433218,-11.570269831914437,-0.7120821807326241,1.6671225322805614,0.548466123420265,-1.6707006263233044,-0.8564772450123893,0.9058089211468087,-0.3525470799159831,0.65837643611352,-0.4336231421117175,1.1945855293015393,-0.0007073544287529987,71.97,1
93232.0,-2.435783108732387,-3.6647775608391955,-11.606268084920785,4.235666363252053,-1.704806880659448,-6.034486375475728,-2.1005297620486787,2.7769531729714627,-0.7669755207658416,2.720535671912316,0.4820908510291395,-11.953643010295828,-1.213330117997116,-7.059829671736903,2.432147801548641,-3.282614611607666,-9.865527336759545,-1.4401181352947092,4.223901179422758,-0.545414244339669,-1.6917171650871623,1.6235300178510403,-0.010255953386519037,-1.1660979249853711,-1.0544589586375799,0.1410994963774515,3.05235768679424,-0.3387413481413156,77.36,1
170348.0,-27.823637798848274,-0.3379008047434162,-7.555857809566573,7.01675376530622,-2.2843838113733277,-4.962134837514505,2.492863571256427,0.14212791406344766,-4.17430022511245,-3.047849429877393,7.775412755827292,1.37594135044076,0.8495080401533495,-7.664431474118048,0.6590413083080741,-8.402643572428994,-5.419993908329816,3.79031621184375,0.6592105656920737,0.06161155009413144,-1.1892348150727705,1.56535487678152,0.1495072150653937,-0.5889308982447511,0.3570555865345172,0.09961935200750954,2.607078426537023,0.4232614425115673,232.44,1
94638.0,0.3576076159615309,1.0970939944313267,-9.40106087072905,2.511144886562914,-6.331981176718655,-1.3582420027403184,-0.6556813263377306,-1.3732525188561389,-6.781707265412503,-5.472808126311949,10.133589601612108,-8.55649050814654,0.6204872854844581,-11.368384508986985,1.2126462937562845,-8.936572504768229,-13.939220612845165,2.3530584863526296,-1.8802945650813694,-0.5053768266258811,-0.9899989133541444,1.0790102155357422,-1.4019533403956452,-0.2920378086860501,-0.7773160933119828,0.8883293476719105,3.0427850030562724,0.36594063210298466,590.94,1
170348.0,0.21901958985193337,-0.22621482039448867,0.11208536216746978,8.07452474078008,-1.3699543809671533,0.9151547412107666,-7.587382725063528,0.3420164065977867,-0.3369040967012633,-4.475125377120061,4.124911151370658,-10.431089545309831,1.7348214376196829,-2.9060430780246076,-0.031023978873756103,-5.417816628785955,-6.71921286848454,-2.368672657938714,0.4000493652819032,-0.42062479833396377,-0.3466299955235177,1.7901554378522189,0.41523929388367886,0.22288179786545276,-0.9986102912866164,-0.3246129375923924,0.5855637977339223,0.13540591388788487,34.76,1
28061.0,-8.00811523311803,-2.1427710439439087,-7.949867529083419,-0.8339156736741309,-8.797259509432738,-3.03294673869903,-0.5951649789660565,1.7498993920049086,-1.129821706820486,4.03143505114991,11.577954650621509,-7.009152444995619,-0.9635452620161815,1.3634606538615461,-1.1167075542689087,1.5273615343855798,-25.1627993693248,-0.09490742620217324,2.762723848523117,-0.6264128404924023,1.3728209659918913,1.0401130558222842,-0.8160142029904197,0.648256274864945,2.20820917836653,0.5774265436933115,1.342842197912668,-0.38630278923110994,2125.87,1
97063.0,-0.3320512191159408,1.4553671399246357,-6.614361846052979,9.736749819661128,-1.7859353438923382,0.18586760289404602,2.318216151055454,-1.7770608643055197,-1.9491078734415812,-8.609032453726726,2.481122915350946,-2.654407245762161,-0.06039112566611926,-16.418549768244198,-0.6756877607940193,-10.63732507733654,-9.991572631089657,0.2662410517088896,-0.8454621898575658,3.5535645132972085,0.5524012947869432,0.6821532023566885,-3.2008924483884535,0.19550163413017918,0.01717292042860681,-0.12717867342054054,0.3219591555164619,0.8406431490420423,44.23,1
75643.0,0.07588432285001234,0.9499240092309371,-31.1036848245812,8.890108655676514,0.9339931979417591,-3.203411898686704,-0.7961911768218635,-0.46670785846070906,-0.7696076488037151,-13.177694140428121,9.527306134200687,-11.501655996357806,-0.09652486337764266,-3.15012137814622,-0.3151136665755101,-11.237252829597242,-4.761140638623509,-3.87341909785227,3.646538711335296,2.029205177124232,-0.2407591921052883,-0.31281768616362116,0.6339425907783619,-0.18474844706323929,1.674396117348413,0.24595789643238974,1.400400128380938,0.1520739965502261,429.35,1
149874.0,-6.284216549979291,0.8531493806963137,-7.324723524310291,4.853160480283746,-3.6169703753633655,-4.281356993686872,-3.5455594815117077,3.4546208170574007,2.1948482261262656,-4.6615436757668265,2.704977927997333,-7.08161916582725,-0.9496056444502067,-10.64829120589284,-0.6141208007283278,-0.6793631805958933,-21.32307429029836,-5.723620887474476,0.2529773910896566,1.2774880194761995,0.055062930392213105,1.2144862405982257,-0.6841271131010406,-1.6033618749686487,0.49157711156764683,0.8346895546820469,1.2791124251895125,1.474543028823923,608.78,1
68114.0,0.2672574884378709,-0.5693591195614132,-11.083458032513924,6.682069641309565,-8.478459061571913,-5.0798972103635816,-2.85668597047841,0.6379233076987941,-0.9056090599033748,-5.735705647461479,8.086356018540544,-4.661522221227788,-1.1921646928992913,-3.3950873045890897,2.134656158377909,-5.910639781236336,-4.453926904663537,-2.6693541054002354,0.06485441198141595,-2.1689756479786393,0.5087204808540301,-0.3279297126638103,-1.3513434376632418,0.8795660335378555,-2.2138944681118957,-0.5735094561230738,-0.12693810402552613,-0.28148841246584166,0.0,1
73316.0,0.7518239790322303,-1.230647825190013,-15.906599542704793,7.192432424586257,-22.105531524316,-3.289008332157807,-14.404881951337524,3.523654905346739,-3.876186506555312,-2.054849442597992,10.581376424244477,-14.329698834329173,0.8804063842723173,-12.554568493867464,2.017248836233002,-4.490072332132833,-12.591770862048842,-0.12579689942928063,0.8109033238054238,2.57817843298404,0.10407971751019063,2.931251415742518,-0.43080273286334414,-0.36228718338651467,1.2901262771658404,1.1766916858015026,0.499677404208346,0.5208665518849469,0.0,1
2358.0,2.13238602134104,-3.735280407818248,-15.637932803995849,7.316440694018766,-12.84161907458826,-2.8406502618741616,-3.8806404510158066,-0.041795719284335564,-7.765399609162569,-2.1810444436105487,7.14431388997669,-17.321557578111054,1.2932573909976262,-2.536845796179554,-0.2896789528926179,-10.267294161777968,-25.1627993693248,-2.5351552494745837,3.2141693166645844,1.2739298145651847,-1.631503660407224,0.9044520195276984,-0.2680172574605211,-0.26804892627355914,0.6904541261570378,0.0793041209033008,1.0493255411002442,-0.18550412664117874,50.3,1
142488.0,-27.09335498929105,3.0818484231655248,-0.7560359219181279,2.4289972360648084,-5.914374002739642,-2.991046360645695,2.35618545022066,3.242466883543942,-3.047381642850702,-3.2012727613145335,7.4729733072892355,-12.459532122660608,1.311917236940294,-2.9362372284711515,-0.3323274934536017,-3.6760611463227058,-25.1627993693248,2.9156870851776433,1.9005940435267812,0.1434516877077313,0.6426556998923216,-0.3636396595321221,-1.1139482473701117,0.44945887301477605,0.04818457921987097,0.18632094244278635,1.5333558495066968,1.3261000790068096,51.35,1
74066.0,1.5495084513125557,6.322215590253893,-12.660658945452287,5.679148172214307,-7.5352476018962955,-3.1048364556939583,-7.154407459718009,0.5375374345791321,-2.9370628799586136,-2.8239494268252483,4.650786590608626,-7.93889163555587,0.42636284258783586,-0.8004048346118752,-0.494671359063686,-5.865725432839123,-25.1627993693248,-2.792735249507432,4.0274922105534,3.5923183984444886,1.594759085610456,0.41477591228424815,0.28922773277523106,-0.7824947299675263,0.33097903824572483,-0.6519081847742634,2.4872947669344097,1.66371668234599,70.18,1
79541.0,-1.850302996136409,-2.5202053635866077,-12.2998885715012,5.506733096871509,-4.748557624586585,-6.102504717701523,-2.8758398039897783,-41.0442609210741,0.9132439169932429,0.3259567916071764,0.32155886669014544,-6.738463539106305,1.0140855240484856,-7.907854785030807,0.7347264336977487,-14.1298545174931,-24.99698264517952,-1.1592249930622203,5.0834501655909285,0.7730125888307817,-1.9191259641355831,0.31038362879620834,0.5989686820225029,0.1505411027303779,2.0335615268969915,-0.455146448232973,0.9326606269972594,1.77936385243205,822.21,1
123237.0,2.13238602134104,11.929984054651268,-13.33140713577187,2.7538600539191758,-6.521681811828094,-3.5338207628082254,-6.078055723665447,-1.3530001583999676,-1.0517173100969393,-9.767459276903402,3.158279815212772,-13.166379238728993,1.7005676609919607,-2.9288562272423557,0.019561571420797674,-3.1961724030940557,-10.800022891010865,1.2222558930686183,3.206459774961151,-0.8276283022810258,-0.0533224440998501,1.5424197761239786,-0.02466794455178839,-0.42388018725152143,1.532481815681797,0.9604537674889609,1.1369931994330444,0.02917622326555902,30.22,1
72202.0,-4.801653904155414,-3.340891352421946,-4.754688007432897,9.077074420152552,1.4858864020262281,-1.6302069371315553,-6.262816058858078,-4.670715377216679,-5.080961606298122,-1.6730027313563909,6.718709712618253,-15.955351722211617,-1.456586188601305,-5.379469127309021,-2.2365757141361486,2.223654515760527,-9.8070534528743,1.163472333980782,2.553681999968199,0.5829660784741217,-0.6643916851042365,-1.0939829514712782,-0.35662511429530885,-0.47184320817159897,-2.6771813774701574,0.18003257817713947,2.4527409063727896,-0.4746455494344811,0.0,1
80178.0,-12.182860276993614,3.4286026050073364,-28.67884281247598,2.5076285487514465,-0.49746704189476,-1.8093123128783541,-5.0921863419742515,1.1148507122196714,-13.4340663182301,0.7903313286921154,5.949803192464114,-2.1579801209343503,2.6603729329406574,-2.014171301005222,1.8129426455487407,3.13965565883069,-7.168130906041144,-2.352591472457103,1.1882581369633556,0.3514472498688391,-0.5158307417867837,-0.21371519324175658,0.6883955072444731,-1.8066012429739482,0.5037419461486423,0.329028360564416,0.5952841095240096,0.4715890942835669,51.13,1
96879.0,2.13238602134104,-1.6401533811816176,-14.347765758348308,7.83468049675613,-3.9348025026675115,-5.169778674428709,-6.209535470543209,-0.14932464373265597,-2.264752116127239,0.41298417181037284,4.581958896721368,-11.901969427014743,-0.07943798293889581,-15.843301520937318,0.36173974389100644,-13.795264209769462,-19.053511928439242,-2.3549912770286037,-0.09223149277771125,1.5022593617568916,0.6864659096143947,0.5380529426261428,-0.1057343320962145,-0.310239126634695,0.4026770766647919,0.025054808313047378,1.2002120558964844,1.081948774820221,0.0,1
170348.0,-9.668903126178334,10.882103276595501,2.0076651088240727,5.218117813284955,2.7337932583792446,-1.6359051763830097,3.3929231262887845,-7.008280429992169,2.1410409931288,-2.642958712263059,4.413140610864093,-6.261248638316575,0.09022244395072276,-9.193147962166837,-0.1228612575852206,-5.222029973418055,-6.6793202901516455,0.46687418405292896,0.019430223005569736,1.4420293981941315,1.54307925924507,1.2260476051616593,-0.4486941523628143,0.1336365461621714,1.1271693220722978,0.0006364172710560112,-1.2285380345667627,0.5765306761400573,8.45,1
406.0,0.2615905725352943,8.676809843096887,-10.948861231664212,2.4708883193960625,-0.9881522324489815,-3.329523272543608,-3.150771673642091,13.890226989870728,-3.5729429402295327,-0.9327847033610106,10.54967287347212,-15.906396417747942,-1.302051727945619,-4.338811955260508,0.19401945353995526,-11.527667249635904,-2.395795280076848,-2.2089720320987802,0.3057965575019914,0.009589939296144934,0.5732445285508865,1.8891388967693015,0.8620950636697439,-1.0572711164756878,1.0946022429953188,-0.4690797876821743,1.482101140313142,0.40048382499918583,54.61,1
97293.0,-4.984663269028127,-1.4239716466563417,-10.818395738908736,5.228432926316234,-2.3997037105939394,-5.502648118526745,-3.299224580534003,1.250349085427095,-6.129350909532925,-8.87801095549252,5.629545798406397,-11.698654623538136,-1.7450661964363818,-6.632597286097283,0.4225726402401761,-5.425339439314486,-12.463537666620516,2.6417277745766956,1.3600726369118528,-0.6764218916342724,-0.5068317444561904,1.236949709075394,0.5547750858606056,-0.12377322297098536,-0.4693971792163931,0.36959064452797985,2.4480478832776864,0.1382020731803582,615.68,1
125050.0,2.13238602134104,-0.43250018001069845,0.5751234966250856,2.911492152973218,-19.291705070647506,-4.909054123868387,-3.3282825307577886,1.0351462570472125,1.6771485981601797,-3.2937056789079637,2.087149883966956,1.37594135044076,0.7824848567796681,-17.646972721687227,-1.6085330087503267,1.9338366029901692,-25.1627993693248,2.1342969419093385,0.9425590063834365,-1.1851162071926244,-2.9445224427342525,0.6275498742020201,0.5494194030161602,0.07551642498655764,2.20820917836653,0.05979404983146652,1.8576354883371893,0.25081040699815926,0.0,1
406.0,2.13238602134104,0.3529959859159977,-11.949958284640552,6.519177629556312,-11.292731062565737,-1.4995467207014501,-6.279801841654908,2.9670583983208165,-4.606089880087796,-13.11871682944031,8.643646872731289,-4.385637154481254,-1.1844293974995022,-1.9941755556797736,0.6314634474990388,-3.494739116308933,1.1405834461852773,-1.5903735901854998,1.1917133824460033,-0.7163306247490142,-0.6960558518761832,-1.248786034200567,0.7967956935380366,0.6009316814606868,1.5868480533598657,-0.5741725472780558,0.8802632016227692,0.0886162745506417,0.0,1
20221.0,-13.85744753519416,4.127550318710599,-11.655440613451368,2.7013449033625143,-22.105531524316,-3.611871672042138,-43.5572415712451,7.515277028925587,0.1694967568143313,-11.162934944443974,4.423253827323919,-3.1847067417999115,0.33258026698349186,-8.999105476085676,0.5287714994953968,-1.8556029354663899,-21.82410680925483,-0.5884485289877346,1.0465786119953016,-0.32635807845571235,-1.2409560457272018,-0.35008478693797374,0.36816386439717896,0.03959572165897696,1.4603146701974308,1.6245892399942001,-0.060055965438625625,0.11933262034106538,40.21,1
51606.0,2.13238602134104,-1.583355873395802,-2.8861546558285642,7.285067032730302,-18.8792298703399,-3.2246789950616455,-0.1314878744437149,1.3369881165596955,-7.5581690552275616,-11.4300498442793,8.665996555307235,-9.712647194243052,-0.4959815796793994,-6.539913049961221,-0.024667501503736755,-0.26498049509048904,-6.766687461747802,-3.3256359629780263,1.5551922855763278,0.6595691950174593,2.1775355188863035,0.813670976130191,0.1959479038630176,-0.012090262442744137,0.5123705099122208,0.22901829843235313,-0.3027376897643452,0.32930485760615114,17.91,1
46026.0,-8.339852425305912,3.5702876030205477,-7.31096668376661,5.300532060671628,-1.3763020203131973,-2.304646176136905,-2.971697557558609,-0.5576987505418936,-1.6784276742014221,-1.7601872999286,4.609956712258045,-5.50143319837588,1.4046289491122257,-11.361402283245003,1.2598544013270279,-2.11627281272121,-24.402338614162204,2.241171554979438,2.0525978640106346,-1.2243780625521348,-1.5967326768690073,-1.1321376211458767,-0.3004155901056913,-0.07465606144108211,0.09010220435236117,0.6047320194130978,1.360180714641231,0.4080990448452669,47.34,1
43039.0,-3.618271079532221,22.0577289904909,-31.079383356416468,3.8922258847307516,0.11563807088318734,-3.1745781626568927,-2.4504676253381046,-0.4124576093308071,1.5208125244226693,-7.0824385998243695,1.9715206802425664,-10.775269355298871,1.8093325552543083,0.024118914226880506,0.0396131577212783,-9.290277839320533,-12.161303060477197,-1.52646979289773,1.7987388659308379,3.444112672183677,-0.67905219541002,-0.0767140924607934,0.47553291904442263,-0.5066620037129813,0.26694433157182285,-0.18736219258460063,2.1297046878088666,0.6010083821147829,37.06,1
60981.0,1.0088839522304307,16.81087391787065,-10.712055735472132,12.1146718424589,-22.105531524316,-5.445700959041971,5.80253735302589,-0.46248443880789847,-0.3301219780433273,1.086605792716047,0.5662169072764733,-7.612435619822772,2.81543981456255,-6.756716507264224,-0.6315210944019801,-11.90566802331431,-3.1370376636553265,-0.3500633470573679,1.9868484306506105,1.3475343579150583,-0.9260827959691346,-0.7561869518267266,5.46622995370963,-0.3892445848758672,-0.27365590412825835,0.13988467092060497,3.05235768679424,0.8125971343430295,1.85,1
